timestamp,Open,High,Low,Close,Volume
2023-04-21 13:30:00+00:00,105.30000305175781,105.45999908447266,104.38500213623047,104.49009704589844,4674565
2023-04-21 14:30:00+00:00,104.49500274658203,104.58999633789062,104.2699966430664,104.41999816894531,1944584
2023-04-21 15:30:00+00:00,104.44000244140625,104.65499877929688,104.41500091552734,104.6500015258789,1284847
2023-04-21 16:30:00+00:00,104.63999938964844,104.7699966430664,104.55000305175781,104.55000305175781,1244343
2023-04-21 17:30:00+00:00,104.55000305175781,104.61499786376953,104.44999694824219,104.48989868164062,1531964
2023-04-21 18:30:00+00:00,104.4801025390625,104.54000091552734,104.33999633789062,104.3949966430664,1196719
2023-04-21 19:30:00+00:00,104.3949966430664,104.5,104.34500122070312,104.41000366210938,1369121
2023-04-24 13:30:00+00:00,104.95999908447266,105.22000122070312,104.83999633789062,104.93009948730469,3121282
2023-04-24 14:30:00+00:00,104.93000030517578,105.48750305175781,104.91000366210938,105.42500305175781,3344511
2023-04-24 15:30:00+00:00,105.42500305175781,105.44000244140625,105.20999908447266,105.25,1090303
2023-04-24 16:30:00+00:00,105.25019836425781,105.3949966430664,105.22000122070312,105.36000061035156,978140
2023-04-24 17:30:00+00:00,105.36499786376953,105.41999816894531,105.30000305175781,105.41999816894531,962826
2023-04-24 18:30:00+00:00,105.41999816894531,105.42990112304688,105.19999694824219,105.26000213623047,1329470
2023-04-24 19:30:00+00:00,105.26000213623047,105.41000366210938,105.25,105.4000015258789,2616443
2023-04-25 13:30:00+00:00,106.33000183105469,106.99500274658203,106.27999877929688,106.98999786376953,4390199
2023-04-25 14:30:00+00:00,106.98999786376953,107.08660125732422,106.58999633789062,106.69999694824219,2646214
2023-04-25 15:30:00+00:00,106.70999908447266,106.88999938964844,106.66999816894531,106.81500244140625,2971813
2023-04-25 16:30:00+00:00,106.8499984741211,107.06500244140625,106.57499694824219,106.94000244140625,2023424
2023-04-25 17:30:00+00:00,106.94000244140625,107.12999725341797,106.87999725341797,106.9800033569336,2436343
2023-04-25 18:30:00+00:00,106.9749984741211,106.99500274658203,106.68000030517578,106.76000213623047,1887831
2023-04-25 19:30:00+00:00,106.76000213623047,107.03500366210938,106.75,106.97000122070312,3469159
2023-04-26 13:30:00+00:00,106.79000091552734,107.23999786376953,106.61000061035156,107.13999938964844,3667715
2023-04-26 14:30:00+00:00,107.1500015258789,107.18000030517578,106.55000305175781,106.55500030517578,2373334
2023-04-26 15:30:00+00:00,106.54000091552734,106.55000305175781,105.94499969482422,105.99009704589844,2371894
